10244000	2
10245000	0
10247500	0
10250000	0
10252500	0
10255000	0
10257500	0
10260000	0
10262500	0
10265000	0
10267500	2
10270000	202
10272500	360
10275000	104
10277500	481
10280000	302
10282500	538
10285000	465
10287500	307
10290000	526
10292500	207
10295000	465
10297500	466
10300000	432
10302500	613
10305000	564
10307500	306
10310000	365
10312500	232
10315000	363
10317500	581
10320000	215
10322500	999
10325000	191
10327500	417
10330000	390
10332500	309
10335000	760
10337500	288
10340000	620
10342500	921
10345000	461
10347500	643
10350000	497
10352500	379
10355000	688
10357500	403
10360000	542
10362500	419
10365000	254
10367500	604
10370000	295
10372500	401
10375000	732
10377500	362
10380000	980
10382500	1528
10385000	1828
10387500	284
10390000	28
10392500	296
10395000	6
10397500	10
10400000	28
10402500	14
10405000	20
10407500	85
10410000	54
10412500	3
10415000	5
10417500	0
10420000	30
10422500	5
10425000	12
10427500	0
10430000	9
10432500	0
10435000	7
10437500	0
10440000	0
10442500	2
10445000	0
10447500	1
10450000	2
10452500	5
10455000	2
10457500	0
10460000	1
10462500	5
10465000	0
10467500	7
10470000	3
10472500	2
10475000	0
10477500	7
10480000	5
10482500	0
10485000	0
10487500	2
10490000	12
10492500	8
10495000	8
10497500	0
10500000	4
10502500	21
10505000	0
10507500	10
10510000	0
10512500	25
10515000	3
10517500	2
10520000	2
10522500	0
10525000	0
10527500	6
10530000	0
10532500	10
10535000	0
10537500	0
10540000	13
10542500	1
10545000	0
10547500	0
10550000	2
10552500	0
10555000	2
10557500	5
10560000	2
10562500	0
10565000	5
10567500	0
10570000	15
10572500	4
10575000	3
10577500	0
10580000	9
10582500	0
10585000	0
10587500	0
10590000	0
10592500	1
10595000	0
10597500	6
10600000	0
10602500	0
10605000	0
10607500	0
10610000	0
10612500	2
10615000	151
10617500	21
10620000	0
10622500	0
10625000	0
10627500	0
10630000	13
10632500	3
10635000	0
10637500	2
10640000	2
10642500	0
10645000	0
10647500	0
10650000	2
10652500	0
10655000	10
10657500	40
10660000	40
10662500	5
10665000	2
10667500	15
10670000	0
10672500	7
10675000	5
10677500	0
10680000	0
10682500	2
10685000	0
10687500	4
10690000	0
10692500	3
10695000	13
10697500	2
10700000	6
10702500	0
10705000	0
10707500	5
10710000	2
10712500	0
10715000	7
10717500	2
10720000	16
10722500	21
10725000	23
10727500	12
10730000	13
10732500	4
10735000	24
10737500	33
10740000	19
10742500	45
10745000	22
10747500	26
10750000	34
10752500	0
10755000	0
10757500	35
10760000	2
10762500	0
10765000	4
10767500	7
10770000	17
10772500	2
10775000	7
10777500	0
10780000	1
10782500	0
10785000	7
10787500	0
10790000	7
10792500	16
10795000	0
10797500	0
10800000	5
10802500	0
10805000	11
10807500	0
10810000	5
10812500	2
10815000	30
10817500	18
10820000	2
10822500	0
10825000	0
10827500	10
10830000	0
10832500	1
10835000	0
10837500	0
10840000	0
10842500	6
10845000	0
10847500	0
10850000	0
10852500	0
10855000	3
10857500	16
10860000	16
10862500	25
10865000	71
10867500	155
10870000	105
10872500	55
10875000	98
10877500	8
10880000	89
10882500	68
10885000	121
10887500	100
10890000	576
10892500	654
10895000	191
10897500	238
10900000	343
10902500	196
10905000	135
10907500	166
10910000	137
10912500	202
10915000	143
10917500	312
10920000	389
10922500	117
10925000	223
10927500	149
10930000	187
10932500	93
10935000	61
10937500	87
10940000	103
10942500	244
10945000	105
10947500	89
10950000	292
10952500	251
10955000	342
10957500	456
10960000	219
10962500	191
10965000	283
10967500	138
10970000	718
10972500	269
10975000	951
10977500	729
10980000	14
10982500	19
10985000	3
10987500	17
10990000	7
10992500	12
10995000	3
10997500	8
11000000	4
11002500	19
11005000	6
11007500	1
11010000	13
11012500	12
11015000	16
11017500	8
11020000	15
11022500	0
11025000	2
11027500	5
11030000	3
11032500	5
11035000	0
11037500	5
11040000	0
11042500	5
11045000	9
11047500	6
11050000	0
11052500	2
11055000	5
11057500	3
11060000	4
11062500	0
11065000	0
11067500	0
11070000	12
11072500	2
11075000	0
11077500	0
11080000	2
11082500	0
11085000	2
11087500	14
11090000	0
11092500	6
11095000	3
11097500	5
11100000	8
11102500	4
11105000	17
11107500	0
11110000	35
11112500	8
11115000	0
11117500	5
11120000	4
11122500	0
11125000	0
11127500	0
11130000	13
11132500	9
11135000	0
11137500	0
11140000	2
11142500	0
11145000	1
11147500	0
11150000	10
11152500	0
11155000	11
11157500	0
11160000	0
11162500	0
11165000	0
11167500	0
11170000	0
11172500	0
11175000	19
11177500	0
11180000	0
11182500	8
11185000	0
11187500	1
11190000	7
11192500	0
11195000	0
11197500	5
11200000	0
11202500	0
11205000	0
11207500	0
11210000	5
11212500	0
11215000	5
11217500	32
11220000	5
11222500	5
11225000	5
11227500	7
11230000	0
11232500	3
11235000	19
11237500	73
11240000	6
11242500	67
11245000	0
11247500	1
11250000	109
11252500	38
11255000	31
11257500	29
11260000	48
11262500	26
11265000	1
11267500	11
11270000	34
11272500	14
11275000	18
11277500	5
11280000	6
11282500	20
11285000	27
11287500	36
11290000	102
11292500	68
11295000	43
11297500	25
11300000	7
11302500	11
11305000	10
11307500	22
11310000	4
11312500	23
11315000	0
11317500	49
11320000	20
11322500	10
11325000	10
11327500	0
11330000	0
11332500	32
11335000	11
11337500	4
11340000	24
11342500	44
11345000	26
11347500	12
11350000	2
11352500	12
11355000	11
11357500	4
11360000	5
11362500	9
11365000	7
11367500	45
11370000	20
11372500	346
11375000	233
11377500	210
11380000	385
11382500	225
11385000	367
11387500	743
11390000	472
11392500	683
11395000	393
11397500	260
11400000	441
11402500	208
11405000	375
11407500	315
11410000	198
11412500	195
11415000	120
11417500	247
11420000	235
11422500	185
11425000	294
11427500	149
11430000	169
11432500	176
11435000	156
11437500	401
11440000	325
11442500	116
11445000	1438
11447500	1347
11450000	1149
11452500	2275
11455000	1585
11457500	2206
11460000	2170
11462500	1909
11465000	2741
11467500	1196
11470000	1194
11472500	1109
11475000	142
11477500	210
11480000	441
11482500	71
11485000	148
11487500	84
11490000	68
11492500	9
11495000	17
11497500	34
11500000	21
11502500	36
11505000	5
11507500	47
11510000	28
11512500	24
11515000	12
11517500	2
11520000	30
11522500	25
11525000	10
11527500	19
11530000	42
11532500	68
11535000	59
11537500	21
11540000	18
11542500	18
11545000	19
11547500	14
11550000	13
11552500	7
11555000	11
11557500	21
11560000	53
11562500	33
11565000	31
11567500	24
11570000	12
11572500	5
11575000	7
11577500	0
11580000	20
11582500	7
11585000	3
11587500	3
11590000	1
11592500	16
11595000	0
11597500	8
11600000	8
11602500	1
11605000	0
11607500	9
11610000	0
11612500	9
11615000	8
11617500	11
11620000	3
11622500	1
11625000	9
11627500	14
11630000	3
11632500	8
11635000	0
11637500	13
11640000	5
11642500	3
11645000	10
11647500	7
11650000	7
11652500	0
11655000	0
11657500	0
11660000	3
11662500	0
11665000	5
11667500	5
11670000	0
11672500	5
11675000	0
11677500	0
11680000	0
11682500	7
11685000	86
11687500	4
11690000	12
11692500	3
11695000	212
11697500	84
11700000	59
11702500	92
11705000	52
11707500	82
11710000	244
11712500	137
11715000	104
11717500	129
11720000	42
11722500	73
11725000	79
11727500	94
11730000	80
11732500	97
11735000	37
11737500	63
11740000	48
11742500	39
11745000	51
11747500	38
11750000	5
11752500	26
11755000	39
11757500	14
11760000	38
11762500	3
11765000	8
11767500	41
11770000	50
11772500	26
11775000	41
11777500	15
11780000	42
11782500	7
11785000	30
11787500	7
11790000	7
11792500	1
11795000	1
11797500	7
11800000	11
11802500	13
11805000	16
11807500	7
11810000	2
11812500	0
11815000	10
11817500	4
11820000	1
11822500	9
11825000	13
11827500	6
11830000	8
11832500	89
11835000	89
11837500	18
11840000	37
11842500	9
11845000	11
11847500	39
11850000	13
11852500	68
11855000	277
11857500	7
11860000	23
11862500	26
11865000	93
11867500	48
11870000	57
11872500	85
11875000	20
11877500	20
11880000	104
11882500	65
11885000	40
11887500	25
11890000	50
11892500	49
11895000	13
11897500	91
11900000	51
11902500	26
11905000	54
11907500	6
11910000	6
11912500	1
11915000	8
11917500	46
11920000	24
11922500	56
11925000	50
11927500	45
11930000	20
11932500	62
11935000	73
11937500	107
11940000	121
11942500	69
11945000	62
11947500	62
11950000	13
11952500	12
11955000	59
11957500	126
11960000	39
11962500	65
11965000	27
11967500	33
11970000	0
11972500	24
11975000	0
11977500	18
11980000	14
11982500	22
11985000	12
11987500	0
11990000	8
11992500	22
11995000	2
11997500	4
12000000	20
12002500	7
12005000	0
12007500	101
12010000	3466
12012500	188
12015000	2093
12017500	1189
12020000	796
12022500	912
12025000	178
12027500	1746
12030000	52
12032500	953
12035000	662
12037500	157
12040000	564
12042500	108
12045000	0
12047500	420
12050000	469
12052500	276
12055000	281
12057500	92
12060000	321
12062500	224
